account_id,customer_id,account_type,status,open_date,balance
ACC204196,CUST109828,current,active,2021-07-02 15:40:43.226336,147911.43
ACC204197,CUST999930,savings,active,2026-03-03 00:46:41.920286,241196.58
ACC204198,CUST103113,savings,dormant,2020-05-16 01:45:20.582569,40860.75
ACC204199,CUST103853,savings,dormant,2021-11-30 15:01:33.043349,120865.11
ACC204200,CUST108080,savings,active,2026-01-19 09:25:37.138138,54729.19
ACC204201,CUST108785,nri,closed,2017-08-26 01:45:33.499301,58844.1
ACC204202,CUST101290,current,active,2017-02-27 08:21:42.084905,221302.4
ACC204203,CUST104114,savings,active,2022-10-30 03:22:31.220566,51113.19
ACC204204,CUST105171,nri,active,2020-02-12 06:05:30.496586,106377.25
ACC204205,CUST101185,savings,active,2023-04-09 16:55:49.765760,205231.11
ACC204206,CUST103225,loan,active,2020-08-01 07:35:07.837886,181612.89
ACC204207,CUST106757,loan,active,2021-09-26 04:59:05.599462,107760.39
ACC204208,CUST102932,savings,active,2026-04-12 02:23:23.464732,109413.67
ACC204209,CUST103429,nri,active,2021-04-21 16:14:33.440921,18891.77
ACC204210,CUST101418,current,active,2023-05-29 11:39:21.569348,127905.23
ACC204211,CUST106199,savings,active,2026-08-02 23:16:08.548772,47618.78
ACC204212,CUST100327,savings,dormant,2020-08-12 14:30:47.411522,69819.08
ACC204213,CUST102915,savings,active,2016-09-24 05:27:47.338677,163215.26
ACC204214,CUST109607,current,active,2023-08-30 14:24:13.053359,70458.32
ACC204215,CUST103368,savings,dormant,2023-01-17 21:12:02.943389,175860.53
ACC204216,CUST107579,savings,active,2020-03-06 17:21:11.085144,32939.96
ACC204217,CUST105227,savings,closed,2023-12-10 09:30:13.876520,21550.58
ACC204218,CUST101919,savings,active,2024-04-09 06:46:23.912181,28117.66
ACC204219,CUST105136,savings,dormant,2018-12-09 05:20:29.948647,5712.12
ACC204220,CUST104781,savings,dormant,2018-07-28 13:53:32.589687,12992.63
ACC204221,CUST109947,current,active,2023-06-10 18:12:35.292882,164256.51
ACC204222,CUST109565,savings,active,2020-11-23 11:49:25.474661,293928.13
ACC204223,CUST105394,current,active,2017-11-21 21:39:51.597177,154462.3
ACC204224,CUST109336,savings,active,2017-10-03 14:44:45.996858,60129.02
ACC204225,CUST106040,savings,active,2016-09-15 05:22:49.686718,49539.68
ACC204226,CUST100977,loan,active,2017-06-10 06:40:29.511681,161855.1
ACC204227,CUST108559,savings,active,2023-05-10 15:44:01.893031,18407.16
ACC204228,CUST107331,savings,closed,2025-12-30 08:35:28.720596,53071.61
ACC204229,CUST100079,savings,active,2024-07-30 15:57:41.662511,275052.99
ACC204230,CUST100119,savings,active,2021-06-11 02:59:43.822128,42539.57
ACC204231,CUST109416,savings,active,2023-07-29 03:53:05.075718,69454.8
ACC204232,CUST103155,loan,active,2022-07-14 00:48:07.094415,30952.72
ACC204233,CUST103353,savings,active,2018-12-15 10:20:22.821338,81047.73
ACC204234,CUST105702,current,active,2020-08-16 18:42:21.239002,95519.91
ACC204235,CUST108256,savings,active,2021-05-31 11:42:31.999949,84245.15
ACC204236,CUST105597,savings,dormant,2019-05-09 14:07:29.162117,178877.99
ACC204237,CUST105928,current,active,2026-01-08 23:38:11.404086,29195.91
ACC204238,CUST100624,current,active,2019-06-02 06:56:26.185031,91604.83
ACC204239,CUST108533,savings,dormant,2023-07-28 15:48:54.749830,55927.3
ACC204240,CUST101714,savings,active,2019-12-01 08:03:19.547324,90167.04
ACC204241,CUST103833,savings,closed,2021-06-01 07:19:07.948525,15380.98
ACC204242,CUST105814,loan,active,2023-09-08 01:57:02.134211,46483.2
ACC204243,CUST108536,current,active,2024-03-28 16:12:11.978295,17259.59
ACC204244,CUST105155,loan,dormant,2018-12-23 20:42:53.903992,89720.25
ACC204245,CUST109316,savings,active,2022-02-09 18:28:02.092397,47238.61
ACC204246,CUST101943,savings,closed,2023-01-04 18:05:52.318028,12859.94
ACC204247,CUST102983,current,active,2016-12-27 15:22:42.393589,75383.8
ACC204248,CUST107422,loan,active,2024-03-15 00:46:50.502258,79605.89
ACC204249,CUST106207,current,active,2022-11-18 02:32:50.756665,52533.98
ACC204250,CUST102341,savings,active,2023-01-10 19:57:20.385284,116218.42
ACC204251,CUST102086,savings,active,2018-09-02 05:43:44.000278,134198.36
ACC204252,CUST103519,loan,active,2021-07-22 14:32:13.115895,189488.73
ACC204253,CUST106599,current,active,2022-04-26 04:54:59.300899,199335.22
ACC204254,CUST107436,nri,active,2020-02-05 07:29:33.545467,144609.12
ACC204255,CUST109290,current,active,2023-06-21 03:15:01.224783,132057.86
ACC204256,CUST106860,savings,active,2017-01-12 06:38:43.587567,117260.31
ACC204257,CUST106478,savings,active,2021-09-11 07:03:44.348608,34123.08
ACC204258,CUST103398,savings,active,2017-03-27 01:39:07.000811,122713.82
ACC204259,CUST107348,savings,active,2021-01-03 21:17:44.765985,24975.55
ACC204260,CUST105921,current,active,2025-07-16 14:15:34.750120,145039.46
ACC204261,CUST108773,savings,active,2021-02-15 04:06:12.202189,167305.33
ACC204262,CUST100995,savings,active,2026-06-08 11:26:14.294875,39985.59
ACC204263,CUST106790,savings,active,2024-03-02 17:25:25.098167,70048.85
ACC204264,CUST102673,loan,active,2026-02-01 12:28:41.362401,80673.08
ACC204265,CUST102519,current,active,2025-05-17 23:16:33.522578,105605.05
ACC204266,CUST100094,savings,active,2025-03-10 15:29:59.575300,134739.19
ACC204267,CUST106620,current,active,2019-12-07 23:28:05.043818,175372.9
ACC204268,CUST102572,loan,active,2024-11-06 17:27:39.229368,88998.28
ACC204269,CUST109275,current,dormant,2020-01-01 05:57:48.100993,47508.51
ACC204270,CUST104952,savings,active,2025-02-05 12:04:00.089345,84838.07
ACC204271,CUST107231,savings,active,2021-04-27 19:22:34.633263,48778.3
ACC204272,CUST104639,current,active,2016-09-21 10:09:51.507942,47393.74
ACC204273,CUST102680,savings,dormant,2025-10-05 06:57:45.980197,68272.01
ACC204274,CUST106748,savings,closed,2023-08-05 16:21:09.320939,30606.73
ACC204275,CUST108996,savings,active,2023-06-30 01:23:50.505348,112829.35
ACC204276,CUST106314,savings,active,2025-05-21 20:36:03.863483,130383.4
ACC204277,CUST109249,savings,dormant,2026-03-27 18:49:27.196961,299616.74
ACC204278,CUST103009,savings,active,2024-04-15 17:56:56.537894,65462.72
ACC204279,CUST102368,savings,active,2022-04-30 10:18:29.722230,31223.57
ACC204280,CUST101525,current,active,2018-06-03 06:33:07.643160,175781.03
ACC204281,CUST103669,nri,active,2023-10-19 18:34:30.006527,89797.18
ACC204282,CUST109494,savings,closed,2021-08-24 07:28:08.622323,2856.33
ACC204283,CUST101121,current,active,2021-11-20 11:37:29.084131,57916.39
ACC204284,CUST105957,savings,closed,2023-03-01 23:13:28.501214,64477.43
ACC204285,CUST109269,current,active,2024-03-18 18:00:37.381698,49487.88
ACC204286,CUST105520,savings,active,2019-03-30 05:28:57.961633,157883.28
ACC204287,CUST105779,loan,blocked,2019-10-22 11:51:27.902906,42657.23
ACC204288,CUST107457,savings,active,2019-01-17 01:39:11.680361,256289.22
ACC204289,CUST103249,savings,active,2024-03-04 20:53:55.334478,119602.07
ACC204290,CUST106206,current,active,2021-04-09 13:54:52.930450,76431.78
ACC204291,CUST102724,current,active,2022-08-01 11:47:19.412547,10306.35
ACC204292,CUST109024,savings,active,2021-12-13 04:48:09.476314,89105.55
ACC204293,CUST105658,savings,active,2025-02-06 12:14:57.840789,111220.67
ACC204294,CUST104034,current,dormant,2022-06-14 04:03:28.609378,38502.83
ACC204295,CUST109690,nri,closed,2026-06-03 07:47:18.997593,52737.09
ACC204296,CUST104954,current,active,2022-08-06 13:18:47.338886,121635.03
ACC204297,CUST104645,savings,closed,2021-08-27 08:43:17.150495,102854.58
ACC204298,CUST102451,loan,dormant,2017-04-05 03:55:20.972460,50425.01
ACC204299,CUST109807,current,dormant,2020-11-12 22:15:33.611061,71552.28
ACC204300,CUST106612,current,dormant,2019-12-28 05:01:51.943608,27106.07
ACC204301,CUST107416,savings,active,2022-06-14 01:38:16.559550,49851.5
ACC204302,CUST108989,savings,closed,2020-02-15 17:42:47.329664,64202.26
ACC204303,CUST107045,savings,active,2019-09-23 12:39:14.820416,51607.73
ACC204304,CUST109563,current,active,2026-08-11 05:16:04.653770,28798.27
ACC204305,CUST101534,savings,closed,2019-11-01 17:34:27.196577,230438.66
ACC204306,CUST104686,current,active,2025-02-18 15:00:32.393545,23216.29
ACC204307,CUST101951,savings,active,2024-09-19 19:54:42.018505,86185.24
ACC204308,CUST103132,current,active,2019-11-17 18:49:28.852154,189636.39
ACC204309,CUST107388,savings,active,2020-06-08 05:21:43.503314,42022.21
ACC204310,CUST105487,nri,closed,2024-01-14 21:05:17.978229,7317.76
ACC204311,CUST101653,current,active,2020-06-28 12:56:43.781582,79886.37
ACC204312,CUST107049,current,active,2017-01-20 00:25:50.231455,47837.65
ACC204313,CUST105503,savings,active,2021-08-30 07:39:45.395947,48716.85
ACC204314,CUST103601,savings,active,2021-12-09 08:34:09.922831,127154.02
ACC204315,CUST105127,current,active,2019-12-17 19:56:22.523368,125437.58
ACC204316,CUST107797,current,active,2017-03-04 15:34:30.892959,61349.2
ACC204317,CUST107241,current,active,2021-01-04 01:39:43.285139,50990.92
ACC204318,CUST101892,savings,blocked,2026-03-29 20:20:31.667414,86800.83
ACC204319,CUST105506,current,active,2025-12-02 11:37:35.879311,41034.43
ACC204320,CUST103704,current,dormant,2024-12-19 08:57:29.707580,62727.91
ACC204321,CUST102181,current,active,2020-05-01 16:28:24.914827,72589.78
ACC204322,CUST109519,savings,active,2018-06-21 10:06:17.324341,229328.65
ACC204323,CUST107809,current,dormant,2026-05-16 16:05:50.616947,42861.68
ACC204324,CUST108760,current,active,2025-03-19 17:20:33.276810,60888.19
ACC204325,CUST107844,current,active,2018-08-03 23:12:11.078681,132454.09
ACC204326,CUST107934,current,active,2020-11-20 15:00:27.216970,135943.93
ACC204327,CUST100395,savings,active,2022-08-25 05:45:22.669851,59783.58
ACC204328,CUST109941,current,active,2022-09-18 23:59:48.130732,5933.13
ACC204329,CUST105420,current,active,2023-01-29 07:37:36.418949,150437.39
ACC204330,CUST103206,current,active,2026-02-15 02:02:30.243823,156108.33
ACC204331,CUST100818,savings,active,2018-03-08 15:19:32.170373,90187.26
ACC204332,CUST100161,current,active,2025-07-27 10:23:48.667380,14447.06
ACC204333,CUST101161,savings,closed,2019-05-27 02:42:54.933311,51188.49
ACC204334,CUST103217,savings,active,2022-02-22 14:25:45.733223,34623.86
ACC204335,CUST100566,savings,active,2022-03-02 03:50:03.833847,41990.9
ACC204336,CUST102558,current,active,2023-08-09 03:42:54.521842,67928.38
ACC204337,CUST107595,savings,blocked,2020-02-22 00:57:56.688400,227523.9
ACC204338,CUST103360,current,active,2017-10-15 09:37:50.204547,48225.74
ACC204339,CUST105671,loan,active,2025-01-27 22:30:20.057315,166693.3
ACC204340,CUST107291,current,dormant,2018-06-10 16:06:27.979841,150456.8
ACC204341,CUST105062,current,active,2019-01-12 19:49:16.204469,22463.05
ACC204342,CUST104941,savings,active,2017-06-06 18:35:05.225921,12744.38
ACC204343,CUST102129,savings,active,2021-09-21 21:15:31.009718,50844.96
ACC204344,CUST102099,savings,active,2022-09-08 01:57:18.217960,114514.93
ACC204345,CUST100228,loan,active,2021-11-04 18:52:11.089673,150193.48
ACC204346,CUST100219,current,active,2017-06-26 06:47:17.597036,169871.47
ACC204347,CUST102229,savings,blocked,2024-12-31 02:15:57.582098,82204.9
ACC204348,CUST100711,loan,blocked,2017-04-05 13:51:02.125478,156229.84
ACC204349,CUST103198,current,active,2026-06-09 07:33:29.693689,21348.75
ACC204350,CUST100067,current,active,2020-05-14 14:43:53.603583,26978.16
ACC204351,CUST108643,savings,active,2022-05-01 07:53:43.340561,65656.0
ACC204352,CUST106810,current,dormant,2023-07-08 11:39:33.575422,99755.68
ACC204353,CUST101469,savings,active,2021-11-23 14:07:37.654625,57377.23
ACC204354,CUST101755,savings,active,2025-01-15 03:25:22.433018,51066.45
ACC204355,CUST102098,savings,blocked,2024-06-11 12:06:27.249447,68709.12
ACC204356,CUST101895,current,dormant,2022-06-06 13:41:50.408187,79964.55
ACC204357,CUST101379,current,active,2016-10-17 00:48:29.616851,230253.55
ACC204358,CUST102288,savings,active,2023-01-06 15:24:54.862535,22105.47
ACC204359,CUST107825,savings,closed,2024-07-07 19:17:38.041051,43572.05
ACC204360,CUST105473,savings,active,2024-10-07 06:58:10.200227,51383.41
ACC204361,CUST101441,savings,dormant,2022-01-26 16:07:56.702060,192380.23
ACC204362,CUST101698,nri,active,2020-01-21 16:18:32.974861,231738.34
ACC204363,CUST101009,current,active,2020-03-21 13:53:36.595335,192111.17
ACC204364,CUST108346,savings,dormant,2020-04-19 14:28:59.656626,55977.15
ACC204365,CUST105100,current,dormant,2023-07-25 03:01:19.703290,51644.03
ACC204366,CUST104587,current,active,2023-08-18 05:57:21.165078,90682.69
ACC204367,CUST105063,savings,closed,2022-07-27 08:04:30.477048,247593.75
ACC204368,CUST104727,current,active,2024-04-14 21:11:32.246245,107315.47
ACC204369,CUST104436,savings,closed,2021-06-05 22:37:08.918942,92276.5
ACC204370,CUST104146,savings,active,2021-12-21 11:00:05.643058,64677.76
ACC204371,CUST108551,current,blocked,2025-04-18 13:45:31.993088,99105.34
ACC204372,CUST108210,loan,active,2021-08-20 02:37:19.192720,11917.28
ACC204373,CUST105567,savings,active,2019-08-18 20:27:38.312350,133468.98
ACC204374,CUST108084,current,active,2020-10-24 22:05:14.065701,77456.6
ACC204375,CUST100237,current,active,2019-03-06 18:10:17.176733,140197.89
ACC204376,CUST107195,loan,active,2018-11-18 10:12:51.575217,87277.0
ACC204377,CUST103161,savings,active,2022-09-17 10:40:12.374536,216500.99
ACC204378,CUST101065,savings,dormant,2016-10-20 11:47:18.127754,35384.35
ACC204379,CUST107752,savings,active,2019-09-28 13:27:52.101249,22528.74
ACC204380,CUST108220,savings,active,2023-01-14 12:52:39.995442,43526.8
ACC204381,CUST101413,loan,active,2018-10-07 20:47:53.636830,45803.29
ACC204382,CUST105831,savings,active,2026-08-07 03:11:30.179750,146707.29
ACC204383,CUST108459,loan,active,2022-11-27 06:18:43.903835,136606.85
ACC204384,CUST106568,savings,closed,2022-12-02 00:09:15.503167,229060.31
ACC204385,CUST105144,savings,active,2021-12-18 03:07:06.742577,27572.88
ACC204386,CUST102563,savings,active,2024-04-15 10:36:19.731488,94581.3
ACC204387,CUST103295,current,active,2023-07-31 18:12:43.968540,125099.66
ACC204388,CUST108484,savings,active,2024-12-31 00:58:29.897086,12325.63
ACC204389,CUST102200,nri,active,2019-03-14 02:31:11.175795,33140.82
ACC204390,CUST101015,savings,active,2020-11-26 06:19:19.943890,76301.86
ACC204391,CUST103221,loan,active,2021-12-25 18:47:47.899743,16954.12
ACC204392,CUST103538,savings,closed,2020-03-09 05:28:23.774943,163675.56
ACC204393,CUST100540,current,dormant,2019-04-04 15:17:58.042190,207110.11
ACC204394,CUST105260,savings,active,2016-10-23 21:27:10.202133,204853.87
ACC204395,CUST105586,current,active,2020-05-08 05:06:59.153621,64138.74
ACC204396,CUST999920,current,active,2021-03-12 17:23:20.066240,6588.71
ACC204397,CUST102561,savings,active,2024-08-22 20:35:01.458532,28737.3
ACC204398,CUST102894,savings,active,2023-06-26 03:25:39.369280,52135.57
ACC204399,CUST108748,savings,active,2020-01-13 02:53:25.093965,25255.08
ACC204400,CUST104351,current,active,2023-12-29 20:36:44.414604,128418.12
ACC204401,CUST101426,current,active,2018-03-08 22:18:17.775413,9431.34
ACC204402,CUST105805,savings,active,2019-08-16 00:35:16.703541,44149.07
ACC204403,CUST104640,savings,active,2019-12-11 02:33:04.584984,40864.27
ACC204404,CUST105480,savings,closed,2016-11-29 11:38:52.301204,207731.89
ACC204405,CUST107242,current,active,2025-05-04 04:05:52.282444,43941.61
ACC204406,CUST109192,savings,active,2020-11-27 17:23:47.189414,77651.96
ACC204407,CUST107525,savings,active,2019-09-09 10:40:58.376202,76569.71
ACC204408,CUST107800,current,active,2024-01-21 06:46:41.517696,78893.85
ACC204409,CUST102208,savings,active,2021-12-15 10:36:39.742164,140393.52
ACC204410,CUST108809,savings,active,2025-06-20 18:37:12.705053,66189.99
ACC204411,CUST109519,savings,active,2023-06-08 06:05:39.786710,129322.0
ACC204412,CUST101089,nri,active,2025-07-26 10:50:12.756438,39718.2
ACC204413,CUST109487,savings,active,2023-11-03 06:31:46.355651,83609.99
ACC204414,CUST103987,current,active,2024-06-06 15:29:28.567100,41306.58
ACC204415,CUST104155,current,blocked,2020-12-06 09:03:26.122470,45290.55
ACC204416,CUST106197,current,active,2017-09-08 03:03:53.602730,53116.34
ACC204417,CUST104589,current,active,2021-06-16 14:58:49.541290,143222.7
ACC204418,CUST104788,nri,active,2022-01-17 10:19:57.130876,12710.51
ACC204419,CUST103342,savings,dormant,2019-02-22 13:48:15.601245,15473.67
ACC204420,CUST103434,current,active,2018-12-07 23:12:52.363747,70029.03
ACC204421,CUST103960,savings,active,2020-04-29 16:06:22.616865,151788.71
ACC204422,CUST105977,savings,active,2020-10-30 04:36:56.650733,99005.43
ACC204423,CUST107908,loan,dormant,2022-11-03 01:47:42.339431,222387.61
ACC204424,CUST101389,nri,active,2019-07-21 15:43:58.974319,71767.35
ACC204425,CUST105099,current,active,2017-04-30 21:13:53.778349,7170.39
ACC204426,CUST104930,savings,active,2019-12-18 23:23:28.572550,118033.98
ACC204427,CUST108944,current,active,2018-11-11 12:25:21.867860,282157.76
ACC204428,CUST101154,nri,active,2022-10-23 22:32:36.358068,55756.99
ACC204429,CUST104107,loan,active,2020-05-27 09:10:34.883566,130627.15
ACC204430,CUST102991,loan,active,2022-06-18 17:40:15.687042,103961.18
ACC204431,CUST106935,savings,active,2020-03-28 13:28:05.542236,85102.12
ACC204432,CUST101140,savings,active,2022-05-15 00:59:46.370611,75081.27
ACC204433,CUST107343,savings,dormant,2016-09-04 06:00:37.703845,88266.38
ACC204434,CUST109789,savings,active,2022-07-28 05:08:21.842623,311460.58
ACC204435,CUST103344,savings,active,2017-02-20 21:52:37.175507,11457.81
ACC204436,CUST103131,savings,active,2024-04-12 05:04:18.811858,73979.17
ACC204437,CUST109115,current,active,2025-09-19 17:04:24.521910,19183.81
ACC204438,CUST102510,current,active,2021-12-10 04:42:07.213665,110900.91
ACC204439,CUST105090,current,active,2016-11-18 14:58:35.043865,33138.9
ACC204440,CUST101299,savings,active,2019-09-14 03:51:26.096606,49189.17
ACC204441,CUST105071,savings,blocked,2017-09-11 08:34:03.183166,21982.14
ACC204442,CUST108181,nri,active,2017-05-08 02:17:04.203407,136235.9
ACC204443,CUST100497,nri,active,2023-01-09 16:26:39.699972,117927.11
ACC204444,CUST107533,nri,closed,2023-04-18 22:25:54.106224,60566.69
ACC204445,CUST108496,loan,active,2022-11-07 01:54:27.229494,79021.77
ACC204446,CUST101259,savings,active,2018-02-26 01:39:22.296632,4073.54
ACC204447,CUST106102,current,active,2018-06-04 08:43:17.071227,95548.69
ACC204448,CUST105915,savings,active,2019-08-24 07:48:54.967208,64612.48
ACC204449,CUST102292,savings,active,2020-09-20 04:26:10.145106,31999.49
ACC204450,CUST100386,savings,active,2018-12-07 01:07:06.906425,190410.99
ACC204451,CUST103147,current,active,2025-07-10 12:54:55.915322,53003.44
ACC204452,CUST105763,savings,active,2016-11-28 04:48:30.439195,5768.24
ACC204453,CUST103669,savings,active,2021-06-18 09:44:36.279190,248414.66
ACC204454,CUST100534,loan,active,2026-02-10 06:19:38.616632,64953.09
ACC204455,CUST108344,savings,active,2026-06-27 12:38:44.853596,49081.12
